BKT-6-10;BKT-6-10LTGrabiQ;73269090;Z1011120;1.05;PC;497.13;90;825;809
BKT-10-10;BKT-10-10LTGrabiQ;73269090;Z1010690;1.05;PC;813.59;133;1350;1324
BKT-13-10;BKT-13-10LT;73269090;Z1010710;1.05;PC;1213.05;0;2012;1974
CH-3LEFT;CH-3LEFTGrabiQ;73269090;Z101221;1.05;PC;1340.89;187;2225;2182
CH-3RIGHT;CH-3RIGHTGrabiQ;73269090;Z101219;1.05;PC;1340.89;187;2225;2182
EK-22-10;EK-22-10GrabiQ;73269090;Z101307;1.05;PC;2047.15;267;3396;3332
EKN-6-10;EKN-6-10GrabiQ;73269090;Z101128;1.05;PC;207.45;94;344;338
EKN-10-10;EKN-10-10GrabiQ;73269090;Z101132;1.05;PC;325.43;134;540;530
EKN-13-10;EKN-13-10GrabiQ;73269090;Z101134;1.05;PC;568.86;166;944;926
EKN-20-10;EKN-20-10GrabiQ;73269090;Z101327;1.05;PC;1340.72;320;2224;2182
EKN-26-10;EKN-26-10GrabiQ;73269090;Z101329;1.05;PC;3205.55;229;5318;5217
EKN-32-10;EKN-32-10GrabiQ;73269090;Z101330;1.05;PC;8561.04;353;14203;13933
EKN-7/8-10;EKN-7/8-10GRABIQ;73269090;Z101130;1.05;PC;222.32;108;369;362
GG-20-10;GG-20-10GrabiQ;73269090;Z101152;1.05;PC;1641.19;147;2723;2671
LKN-7/8-10;LKN-7/8-10GrabiQ;73269090;Z101345;1.05;PC;703.52;300;1167;1145
LKN-10-10;LKN-10-10GrabiQ;73269090;Z101346;1.05;PC;805.2;533;1336;1310
LKN-13-10;LKN-13-10GrabiQ;73269090;Z101347;1.05;PC;1084.16;155;1799;1764
LKN-16-10;LKN-16-10GrabiQ;73269090;Z101348;1.05;PC;1787.1;192;2965;2909
LKNK-10-10;LKNK-10-10GrabiQ;73269090;Z101350;1.05;PC;1262.83;295;2095;2055
LKNK-13-10;LKNK-13-10GrabiQ;73269090;Z101351;1.05;PC;1600.53;154;2655;2605
LKNK-16-10;LKNK-16-10GrabiQ;73269090;Z101352;1.05;PC;2507.29;191;4160;4081
LKNK-7/8-10;LKNK-7/8-10GrabiQ;73269090;Z101349;1.05;PC;934.32;238;1550;1521
OBK-6-10;OBK-6-10GrabiQ;73269090;Z101048;1.05;PC;467.75;103;776;761
OBK-7/8-10;OBK-7/8-10GrabiQ;73269090;Z101143;1.05;PC;549.34;139;911;894
OBK-10-10;OBK-10-10GRABIQ;73269090;Z101145;1.05;PC;701.82;170;1164;1142
OBK-13-10;OBK-13-10GrabiQ;73269090;Z101147;1.05;PC;890.91;206;1478;1450
OBK-16-10;OBK-16-10GrabiQ;73269090;Z101141;1.05;PC;1484.01;229;2462;2415
OG-7/8-10;OG-7/8-10GrabiQ;73269090;Z101296;1.05;PC;143.16;65;238;233
OG-10-10;OG-10-10GrabiQ;73269090;Z101297;1.05;PC;173.53;85;288;282
OG-13-10;OG-13-10GrabiQ;73269090;Z101298;1.05;PC;333.18;104;553;542
OG-20-10;OG-20-10GrabiQ;73269090;Z101300;1.05;PC;1019.66;197;1692;1659
OG-22-10;OG-22-10GrabiQ;73269090;Z101301;1.05;PC;1482.91;187;2460;2413
OG-26-10;OG-26-10GrabiQ;73269090;Z101302;1.05;PC;5618.14;228;9320;9144
OG-32-10;OG-32-10GrabiQ;73269090;Z101303;1.05;PC;9512.35;229;15781;15481
OKE-20-10;OKE-20-10GrabiQ;73269090;Z101340;1.05;PC;1447.55;333;2401;2356
OKE-22-10;OKE-22-10GrabiQ;73269090;Z101341;1.05;PC;3128.31;152;5190;5091
OKE-26-10;OKE-26-10GrabiQ;73269090;Z101342;1.05;PC;6787.26;247;11260;11046
BKG-8-10;BKG-8-10RTGrabiQ;73269090;Z101100;1.05;PC;646.05;121;1072;1051
BKL-16-10;BKL-16-10GrabiQ;73269090;Z101044;1.05;PC;2284.72;341;3790;3718
BKL-18/20-10;BKL-18/20-10GrabiQ;73269090;Z101093;1.05;PC;3983.5;368;6609;6483
BKLK-7/8-10;BKLK-7/8-10RTGrabiQ;73269090;Z101106;1.05;PC;1288.31;183;2137;2097
CH-3STRAIGHT;CH-3STRAIGHTGrabiQ;73269090;Z101220;1.05;PC;972.01;187;1613;1582
EKN-22-10;EKN-22-10GrabiQ;73269090;Z101328;1.05;PC;2304.13;342;3823;3750
BKG-22-10;BKG-22-10GrabiQ;73269090;Z101338;1.05;PC;7300.35;276;12111;11881
BKG-26-10;BKG-26-10GrabiQ;73269090;Z101343;1.05;PC;11009.48;290;18265;17918
STRG13;WRINHandleSTRG13forBKhook;73269090;Z101413;1.05;PC;4226.92;0;7012;6879
STRG16;WRINHandleSTRG16forBKhooks;73269090;Z101414;1.05;PC;9102.12;0;15100;14814
STRG20;WRINHandleSTRG20forBKhooks;73269090;Z101415;1.05;PC;11703.97;0;19417;19048
STRG22;WRINHandleSTRG22forBKhook;73269090;Z101416;1.05;PC;13003.4;0.8;21573;21163
STRG26;WRINHandleSTRG26forBKhook;73269090;Z101417;1.05;PC;13654.65;1.85;22653;22223
STRG32;WRINHandleSTRG32forBKhook;73269090;Z101418;1.05;PC;16253.54;2.5;26965;26453
Stainlesssteelshackle,No735M10;Stainlesssteelshackle,No735M10;73269090;A073510;1.05;PC;177.62;0;295;289
Stainlesssteelshackle,No735M12;Stainlesssteelshackle,No735M12;73269090;A073512;1.05;PC;252.61;0;419;411
Stainlesssteelshackle,No735M16;Stainlesssteelshackle,No735M16;73269090;A073516;1.05;PC;524.96;0;871;854
Stainlesssteelshackle,No735M20;Stainlesssteelshackle,No735M20;73269090;A073520;1.05;PC;872.3;0;1447;1420
Stainlesssteelshackle,No735M22;Stainlesssteelshackle,No735M22;73269090;A073522;1.05;PC;1282.8;0;2128;2088
Stainlesssteelshackle,No735M24;Stainlesssteelshackle,No735M24;73269090;A073524;1.05;PC;1539.36;0;2554;2505
Stainlesssteelshackle,No735M33;Stainlesssteelshackle,No735M33;73269090;A073533;1.05;PC;4420.73;0;7334;7195
Stainlesssteelshackle,No735M36;Stainlesssteelshackle,No735M36;73269090;A073536;1.05;PC;5604.85;0;9298;9122
Stainlesssteelshackle,No755M10;Stainlesssteelshackle,No755M10;73269090;A075510;1.05;PC;205.25;0;341;334
Stainlesssteelshackle,No755M12;Stainlesssteelshackle,No755M12;73269090;A075512;1.05;PC;280.24;0;465;456
Stainlesssteelshackle,No755M16;Stainlesssteelshackle,No755M16;73269090;A075516;1.05;PC;572.33;0;949;931
Stainlesssteelshackle,No755M20;Stainlesssteelshackle,No755M20;73269090;A075520;1.05;PC;970.98;0;1611;1580
Stainlesssteelshackle,No755M22;Stainlesssteelshackle,No755M22;73269090;A075522;1.05;PC;1420.95;0;2357;2313
Stainlesssteelshackle,No755M24;Stainlesssteelshackle,No755M24;73269090;A075524;1.05;PC;1697.24;0;2816;2762
Stainlesssteelshackle,No755M33;Stainlesssteelshackle,No755M33;73269090;A075533;1.05;PC;4933.85;0;8185;8030
Stainlesssteelshackle,No755M36;Stainlesssteelshackle,No755M36;73269090;A075536;1.05;PC;6236.39;0;10346;10150
Dee-ScrewPin-No834WLL3.25T;Dee-ScrewPin-No834WLL3.25T;73269090;A083416;1.05;PC;139.78;0;232;227
Dee-ScrewPin-No834WLL4.75T;Dee-ScrewPin-No834WLL4.75T;73269090;A083419;1.05;PC;193.42;0;321;315
Dee-ScrewPin-No834WLL6.5T;Dee-ScrewPin-No834WLL6.5T;73269090;A083422;1.05;PC;250.01;0;415;407
Dee-ScrewPin-No834WLL8.5T;Dee-ScrewPin-No834WLL8.5T;73269090;A083425;1.05;PC;393.65;0;653;641
Dee-ScrewPin-No834WLL9.5T;Dee-ScrewPin-No834WLL9.5T;73269090;A083428;1.05;PC;778.97;0;1292;1268
Dee-ScrewPin-No834WLL12T;Dee-ScrewPin-No834WLL12T;73269090;A083432;1.05;PC;1185.64;0;1967;1930
Dee-ScrewPin-No834WLL13.5T;Dee-ScrewPin-No834WLL13.5T;73269090;A083435;1.05;PC;1425.49;0;2365;2320
Dee-ScrewPin-No834WLL17T;Dee-ScrewPin-No834WLL17T;73269090;A083438;1.05;PC;2092.61;0;3472;3406
Dee-ScrewPin-No834WLL25T;Dee-ScrewPin-No834WLL25T;73269090;A083445;1.05;PC;3551.79;0;5892;5781
Dee-SafetyBolt-No835WLL3,25T;Dee-SafetyBolt-No835WLL3,25T;73269090;A083516;1.05;PC;121.43;0;201;198
Dee-SafetyBolt-No835WLL4,75T;Dee-SafetyBolt-No835WLL4,75T;73269090;A083519;1.05;PC;169.02;0;280;275
Dee-SafetyBolt-No835WLL6,5T;Dee-SafetyBolt-No835WLL6,5T;73269090;A083522;1.05;PC;240.76;0;399;392
Dee-SafetyBolt-No835WLL8,5T;Dee-SafetyBolt-No835WLL8,5T;73269090;A083525;1.05;PC;372.15;0;617;606
Dee-SafetyBolt-No835WLL9,5T;Dee-SafetyBolt-No835WLL9,5T;73269090;A083528;1.05;PC;441.06;0;732;718
Dee-SafetyBolt-No835WLL12T;Dee-SafetyBolt-No835WLL12T;73269090;A083532;1.05;PC;627.23;0;1041;1021
Dee-SafetyBolt-No835WLL13.5T;Dee-SafetyBolt-No835WLL13.5T;73269090;A083535;1.05;PC;768.31;0;1275;1250
Dee-SafetyBolt-No835WLL17T;Dee-SafetyBolt-No835WLL17T;73269090;A083538;1.05;PC;919.57;0;1526;1497
Dee-SafetyBolt-No835WLL25T;Dee-SafetyBolt-No835WLL25T;73269090;A083545;1.05;PC;2473.64;0;4104;4026
Bow-ScrewPin-No854WLL2,0T;Bow-ScrewPin-No854WLL2,0T;73269090;A085413;1.05;PC;94.24;0;156;153
Bow-ScrewPin-No854WLL3.25T;Bow-ScrewPin-No854WLL3.25T;73269090;A085416;1.05;PC;127.59;0;212;208
Bow-ScrewPin-No854WLL4.75T;Bow-ScrewPin-No854WLL4.75T;73269090;A085419;1.05;PC;148.61;0;247;242
Bow-ScrewPin-No854WLL6.5T;Bow-ScrewPin-No854WLL6.5T;73269090;A085422;1.05;PC;200.17;0;332;326
Bow-ScrewPin-No854WLL8.5T;Bow-ScrewPin-No854WLL8.5T;73269090;A085425;1.05;PC;273.05;0;453;444
Bow-ScrewPin-No854WLL9.5T;Bow-ScrewPin-No854WLL9.5T;73269090;A085428;1.05;PC;409.61;0;680;667
Bow-ScrewPin-No854WLL12T;Bow-ScrewPin-No854WLL12T;73269090;A085432;1.05;PC;585.67;0;972;953
Bow-ScrewPin-No854WLL13.5T;Bow-ScrewPin-No854WLL13.5T;73269090;A085435;1.05;PC;863.84;0;1433;1406
Bow-ScrewPin-No854WLL17T;Bow-ScrewPin-No854WLL17T;73269090;A085438;1.05;PC;920.64;0;1527;1498
Bow-ScrewPin-No854WLL25T;Bow-ScrewPin-No854WLL25T;73269090;A085445;1.05;PC;2006.72;0;3329;3266
Bow-ScrewPin-No854WLL35T;Bow-ScrewPin-No854WLL35T;73269090;A085452;1.05;PC;2838.89;0;4710;4620
Bow-ScrewPin-No854WLL55T;Bow-ScrewPin-No854WLL55T;73269090;A085464;1.05;PC;6201.98;0;10289;10094
"Bow-SafetyBolt-No8551/2""WLL2T";"Bow-SafetyBolt-No8551/2""WLL2T";73269090;A085513;1.05;PC;82.93;0;138;135
"Bow-SafetyBolt-No8555/8""WLL3,25T";"Bow-SafetyBolt-No8555/8""WLL3,25T";73269090;A085516;1.05;PC;109.92;0;182;179
Bow-SafetyBolt-No855WLL4,75T;Bow-SafetyBolt-No855WLL4,75T;73269090;A085519;1.05;PC;177.52;0;295;289
Bow-SafetyBolt-No855WLL6,5T;Bow-SafetyBolt-No855WLL6,5T;73269090;A085522;1.05;PC;232.5;0;386;378
Bow-SafetyBolt-No855WLL8,5T;Bow-SafetyBolt-No855WLL8,5T;73269090;A085525;1.05;PC;367.74;0;610;598
Bow-SafetyBolt-No855WLL9,5T;Bow-SafetyBolt-No855WLL9,5T;73269090;A085528;1.05;PC;507.71;0;842;826
Bow-SafetyBolt-No855WLL12,0T;Bow-SafetyBolt-No855WLL12,0T;73269090;A085532;1.05;PC;656.95;0;1090;1069
Bow-SafetyBolt-No855WLL13,5T;Bow-SafetyBolt-No855WLL13,5T;73269090;A085535;1.05;PC;831.87;0;1380;1354
Bow-SafetyBolt-No855WLL17T;Bow-SafetyBolt-No855WLL17T;73269090;A085538;1.05;PC;1078.42;0;1789;1755
Bow-SafetyBolt-No855WLL25T;Bow-SafetyBolt-No855WLL25T;73269090;A085545;1.05;PC;1911.27;0;3171;3111
Bow-SafetyBolt-No855WLL35T;Bow-SafetyBolt-No855WLL35T;73269090;A085552;1.05;PC;2355.88;0;3908;3834
Bow-SafetyBolt-No855WLL55T;Bow-SafetyBolt-No855WLL55T;73269090;A085564;1.05;PC;4617.52;0;7660;7515
ArcticshackleNo856WLL2T;ArcticshackleNo856WLL2T;73269090;A085613;1.05;PC;97.56;0;162;159
ArcticshackleNo856WLL3,25T;ArcticshackleNo856WLL3,25T;73269090;A085616;1.05;PC;129.32;0;215;210
ArcticshackleNo856WLL4,75T;ArcticshackleNo856WLL4,75T;73269090;A085619;1.05;PC;208.85;0;346;340
ArcticshackleNo856WLL6,5T;ArcticshackleNo856WLL6,5T;73269090;A085622;1.05;PC;273.53;0;454;445
ArcticshackleNo856WLL8,5T;ArcticshackleNo856WLL8,5T;73269090;A085625;1.05;PC;432.64;0;718;704
ArcticshackleNo856WLL9,5T;ArcticshackleNo856WLL9,5T;73269090;A085628;1.05;PC;597.3;0;991;972
ArcticshackleNo856WLL12T;ArcticshackleNo856WLL12T;73269090;A085632;1.05;PC;772.89;0;1282;1258
ArcticshackleNo856WLL13,5T;ArcticshackleNo856WLL13,5T;73269090;A085635;1.05;PC;978.67;0;1624;1593
ArcticshackleNo856WLL17T;ArcticshackleNo856WLL17T;73269090;A085638;1.05;PC;1268.73;0;2105;2065
ArcticshackleNo865WLL25T;ArcticshackleNo865WLL25T;73269090;A085645;1.05;PC;2248.55;0;3730;3660
ArcticshackleNo856WLL35T;ArcticshackleNo856WLL35T;73269090;A085652;1.05;PC;2771.62;0;4598;4511
ArcticshackleNo856WLL55T;ArcticshackleNo856WLL55T;73269090;A085664;1.05;PC;5432.37;0;9012;8841
"SupershackleNo8581/2""WLL3,3T";"SupershackleNo8581/2""WLL3,3T";73269090;A085813;1.05;PC;300.09;0;498;488
"SupershackleNo8585/8""WLL5,0T";"SupershackleNo8585/8""WLL5,0T";73269090;A085816;1.05;PC;339.42;0;563;552
"SupershackleNo8583/4""WLL7,0T";"SupershackleNo8583/4""WLL7,0T";73269090;A085819;1.05;PC;387.59;0;643;631
"SupershackleNo8587/8""WLL9,5T";"SupershackleNo8587/8""WLL9,5T";73269090;A085822;1.05;PC;473;0;785;770
"SupershackleNo8581""WLL12,5T";"SupershackleNo8581""WLL12,5T";73269090;A085825;1.05;PC;616.52;0;1023;1003
"SupershackleNo85811/8""WLL15T";"SupershackleNo85811/8""WLL15T";73269090;A085828;1.05;PC;796.59;0;1322;1296
"SupershackleNo85811/4""WLL18T";"SupershackleNo85811/4""WLL18T";73269090;A085832;1.05;PC;1029.77;0;1708;1676
"SupershackleNo85813/8""WLL21T";"SupershackleNo85813/8""WLL21T";73269090;A085835;1.05;PC;1586.51;0;2632;2582
"SupershackleNo85811/2""WLL30T";"SupershackleNo85811/2""WLL30T";73269090;A085838;1.05;PC;2012.39;0;3339;3275
SupershackleNo858WLL40T;SupershackleNo858WLL40T;73269090;A085845;1.05;PC;2865.52;0;4754;4664
ROVRetrieveShackleNo861WLL12T;ROVRetrieveShackleNo861WLL12T;73269090;A086132;1.05;PC;9061.99;0;15034;14748
ROVRetrieveShackleNo861WLL17T;ROVRetrieveShackleNo861WLL17T;73269090;A086138;1.05;PC;9124.16;0;15137;14850
ROVRetrieveShackleNo861WLL25T;ROVRetrieveShackleNo861WLL25T;73269090;A086145;1.05;PC;9214.49;0;15287;14997
ROVRetrieveShackleNo861WLL35T;ROVRetrieveShackleNo861WLL35T;73269090;A086152;1.05;PC;12532.84;0;20792;20397
ROVRetrieveShackleNo861WLL55T;ROVRetrieveShackleNo861WLL55T;73269090;A086164;1.05;PC;16545.71;0;27449;26928
ROVRetrieveShackleNo861WLL85T;ROVRetrieveShackleNo861WLL85T;73269090;A086176;1.05;PC;44428.2;0;73706;72307
ROVRetrieveShackleNo861WLL9,5T;ROVRetrieveShackleNo861WLL9,5T;73269090;A086128;1.05;PC;10864.75;0;18025;17682
SA-22-8;SA-22-8;73269090;Z294122;1.05;PC;1180.75;85;1959;1922
SA-7/8-8;SA-7/8-8;73269090;Z100706;1.05;PC;268.21;0;445;437
SA-13-8;SA-13-8;73269090;Z292528;1.05;PC;546.16;0;906;889
SA-16-8;SA-16-8;73269090;Z293024;1.05;PC;682.7;0;1133;1111
SA-10-8;SA-10-8;73269090;Z298728;1.05;PC;429.13;0;712;698
SA-19-8;SA-19-8;73269090;Z299622;1.05;PC;1143.86;0;1898;1862
WIRELOCKKIT100CC-MULTIPLOS-50UN;WIRELOCKKIT100CC-MULTIPLOSMINIMODE50U;39073029;68557;10.325;UN;345.33;0;563;553
WIRELOCKKIT250CC-MULTIPLOS-30UN;WIRELOCKKIT250CC-MULTIPLOSMINIMODE30U;39073029;G019000517;10.325;UN;416.65;0;680;667
WIRELOCKKIT500CC-MULTIPLOS-20UN;WIRELOCKKIT500CC-MULTIPLOSMINIMODE20U;39073029;G018881133;10.325;UN;576.72;0;941;923
WIRELOCKKIT1000CC-MULTIPLOS-12UN;WIRELOCKKIT1000CC-MULTIPLOSMINIMODE12U;39073029;G018881131;10.325;UN;959.15;0;1565;1535
WIRELOCKKIT2000CC-UNIT;WIRELOCKKIT2000CC-UNITARIO;39073029;67627;10.325;UN;1764.84;0;2879;2824
WIRELOCKKIT3000CC-UNIT;WIRELOCKKIT3000CC-UNITARIO;39073029;72893;10.325;UN;2647.28;0;4319;4237
WIRELOCKKIT5000CC-UNIT;WIRELOCKKIT5000CC-UNITARIO;39073029;72894;10.325;UN;4.556;0;7432;7291
